Mission ID,Distance [m],Elevation [m],Cargo [kg],Battery Level,Time of Day [h],Traffic Level,Mode,Energy [kJ]
4550,295.98,2.2,7.39,0.636,13.0,medium,normal,908.156
4551,91.84,-0.4,3.14,0.275,7.0,medium,normal,211.205
4552,51.34,1.6,6.13,0.759,18.0,low,normal,243.012
4553,97.85,-4.5,4.48,0.541,8.0,low,normal,404.129
4554,40.27,1.6,0.0,0.547,9.0,medium,priority,173.969
4555,129.12,0.4,0.0,0.963,8.0,low,priority,156.563
4556,135.52,-0.7,6.8,0.817,23.0,low,normal,359.854
4557,100.73,1.6,5.51,0.532,11.0,low,normal,371.38
4558,43.4,0.8,1.84,0.723,23.0,low,priority,150.488
4559,199.66,2.2,4.37,0.97,11.0,medium,normal,585.487
4560,118.57,-0.6,4.15,0.693,7.0,low,normal,256.553
4561,127.6,0.0,1.15,0.758,6.0,low,normal,174.643
4562,101.29,-1.2,1.36,0.47,11.0,medium,normal,225.586
4563,309.77,3.5,3.39,0.626,13.0,high,normal,873.023
4564,,1.7,3.92,0.873,10.0,low,normal,616.923
4565,257.16,-0.1,4.77,0.788,19.0,high,priority,608.438
4566,95.5,3.5,0.0,0.567,23.0,low,priority,281.064
4567,76.39,4.2,0.78,0.777,22.0,low,normal,286.73
4568,196.4,-2.5,2.75,0.583,1.0,low,normal,409.491
4569,246.26,,4.93,0.707,5.0,low,normal,649.789
4570,52.8,-2.4,7.06,0.363,2.0,low,normal,274.088
4571,220.33,1.4,3.88,0.891,2.0,,normal,447.071
4572,110.14,-3.1,1.45,0.824,18.0,low,normal,300.192
4573,65.03,-4.1,4.43,0.535,6.0,low,normal,293.712
4574,96.24,-0.3,6.21,0.518,4.0,medium,normal,289.03
4575,164.96,0.0,0.22,0.62,13.0,medium,normal,251.798
4576,59.27,0.2,3.62,0.756,16.0,high,normal,191.347
4577,47.36,0.9,2.36,0.561,20.0,low,normal,157.9
4578,44.46,1.4,2.25,0.558,12.0,medium,normal,197.481
4579,145.47,-0.6,1.71,0.979,21.0,low,priority,228.917
4580,193.19,-0.9,0.38,0.966,1.0,low,priority,281.011
4581,165.71,-0.2,4.61,0.641,9.0,medium,normal,386.491
4582,228.04,0.7,2.02,0.585,19.0,medium,normal,365.057
4583,113.43,1.7,3.27,0.963,22.0,low,normal,300.495
4584,151.93,-3.3,0.93,0.65,3.0,medium,normal,379.438
4585,225.47,0.9,4.65,0.642,11.0,medium,normal,566.454
4586,214.0,1.4,2.1,0.862,1.0,medium,normal,384.697
4587,46.87,0.2,3.67,0.917,8.0,low,normal,114.198
4588,233.4,-2.3,4.42,0.863,15.0,high,normal,697.953
4589,60.71,-0.7,0.48,0.798,8.0,low,normal,129.545
4590,46.66,-0.2,8.16,0.509,7.0,,normal,197.187
4591,185.95,-0.8,6.61,0.873,19.0,medium,normal,480.934
4592,167.15,1.7,2.96,0.49,4.0,low,normal,389.586
4593,76.84,-1.6,9.46,0.569,8.0,low,normal,345.604
4594,157.43,-0.4,1.79,0.724,3.0,low,priority,300.356
4595,288.73,1.9,6.22,0.634,12.0,medium,,837.906
4596,146.3,3.1,7.09,0.879,3.0,medium,normal,588.375
4597,76.8,-2.2,5.15,0.368,21.0,medium,normal,337.797
4598,217.48,-0.2,0.0,0.774,20.0,medium,normal,271.987
4599,160.66,3.1,3.15,0.854,11.0,medium,normal,537.638
4600,226.83,3.6,4.09,0.694,2.0,low,priority,641.893
4601,106.85,-0.4,0.0,0.372,6.0,low,normal,168.675
4602,140.37,1.2,5.09,0.728,22.0,medium,normal,395.993
4603,114.65,1.6,4.84,0.696,10.0,medium,normal,402.282
4604,317.75,2.9,1.24,0.972,20.0,low,normal,535.92
4605,125.26,-1.3,2.31,0.627,12.0,,normal,319.651
4606,254.03,-0.5,3.77,0.798,16.0,high,normal,608.147
4607,231.33,4.5,5.03,0.743,18.0,low,normal,690.398
4608,232.49,-0.5,0.75,0.949,22.0,low,normal,311.64
4609,127.76,-0.1,0.0,0.51,4.0,low,normal,147.757
4610,232.17,0.1,2.76,0.9,3.0,low,normal,369.604
4611,241.34,0.6,5.92,0.785,4.0,,normal,514.342
4612,196.9,-0.7,3.7,0.381,2.0,low,normal,381.72
4613,39.15,-2.2,3.31,0.917,13.0,medium,normal,241.154
4614,286.9,-1.6,5.21,0.204,17.0,high,normal,795.255
4615,126.11,0.5,7.31,0.458,23.0,low,normal,370.492
4616,115.31,0.5,6.31,0.476,11.0,high,priority,438.849
4617,155.87,-0.0,1.59,0.522,16.0,medium,normal,249.019
4618,141.11,1.5,6.24,0.514,12.0,medium,normal,517.359
4619,168.38,2.8,4.22,0.893,5.0,low,normal,465.604
4620,156.5,0.5,3.72,0.491,17.0,high,normal,389.497
4621,205.62,-3.5,3.39,0.853,10.0,medium,normal,602.393
4622,252.21,-2.2,6.41,0.587,22.0,medium,normal,677.915
4623,177.54,3.3,3.4,0.456,11.0,medium,normal,566.299
4624,146.67,2.2,2.81,0.802,10.0,medium,normal,446.179
4625,202.73,1.8,0.28,0.948,15.0,medium,normal,372.176
4626,57.93,1.2,0.0,0.429,21.0,low,normal,106.266
4627,242.01,-2.2,2.23,0.673,23.0,medium,priority,543.461
4628,125.33,2.3,2.56,0.345,12.0,low,normal,350.856
4629,96.87,1.1,0.38,0.536,23.0,medium,normal,164.95
4630,217.76,-0.5,2.94,0.24,8.0,medium,priority,424.287
4631,218.49,1.3,0.0,0.408,22.0,low,normal,300.051
4632,36.06,-0.2,8.7,0.502,0.0,low,priority,197.536
4633,337.34,4.2,6.46,0.509,8.0,medium,normal,949.346
4634,186.17,-1.8,4.74,0.574,18.0,low,normal,433.821
4635,170.81,-1.9,3.85,0.693,21.0,low,normal,412.96
4636,188.2,1.1,2.93,0.694,20.0,low,normal,346.505
4637,189.51,0.3,4.24,0.942,23.0,low,normal,337.67
4638,91.6,,2.93,0.36,15.0,low,normal,243.47
4639,129.4,1.5,0.0,0.281,15.0,medium,normal,249.438
4640,255.34,-1.3,7.28,0.979,2.0,low,normal,590.27
4641,210.66,-1.3,0.0,0.844,8.0,low,normal,309.734
4642,258.61,2.6,4.01,0.605,7.0,high,priority,721.128
4643,231.67,-1.4,9.92,0.534,0.0,low,normal,692.318
4644,42.52,1.5,1.7,0.655,0.0,high,normal,156.62
4645,166.1,2.0,2.63,0.673,4.0,medium,normal,390.743
4646,197.32,3.7,0.0,0.588,15.0,high,normal,527.965
4647,219.17,-1.0,2.41,0.97,18.0,low,normal,371.989
4648,316.16,-4.1,0.84,0.568,12.0,high,normal,758.904
4649,123.16,-5.1,7.98,0.534,15.0,high,normal,771.46
4650,198.04,1.1,3.99,0.439,3.0,low,priority,474.638
4651,150.07,0.4,6.47,0.806,14.0,medium,normal,475.899
4652,153.89,,0.0,0.419,13.0,low,normal,290.809
4653,281.66,0.1,3.22,0.588,12.0,low,normal,528.031
4654,,,7.1,0.963,0.0,low,normal,433.498
4655,256.97,0.4,3.06,0.799,3.0,medium,normal,427.847
4656,62.45,-3.8,0.33,0.569,20.0,medium,normal,279.785
4657,25.6,-2.5,4.2,0.78,21.0,low,priority,217.219
4658,152.7,6.2,1.42,0.663,18.0,low,normal,532.648
4659,88.79,-2.8,2.08,0.41,0.0,low,normal,276.147
4660,56.86,0.2,4.7,0.474,6.0,low,priority,158.909
4661,67.88,-1.1,0.0,0.922,22.0,low,normal,117.76
4662,315.58,-0.1,11.08,0.704,16.0,medium,normal,994.843
4663,288.66,-2.5,8.04,0.707,3.0,medium,priority,954.025
4664,80.68,-1.1,1.71,0.798,4.0,low,normal,202.096
4665,87.24,-2.7,3.4,0.952,1.0,low,normal,301.35
4666,239.16,-3.6,6.15,0.899,0.0,medium,normal,702.31
4667,137.65,1.5,0.0,0.247,11.0,medium,normal,250.309
4668,299.71,-1.0,2.01,0.355,7.0,low,normal,455.366
4669,34.87,-0.6,4.56,0.723,10.0,high,normal,150.059
4670,148.23,1.2,5.81,0.846,,low,normal,416.521
4671,329.99,0.7,0.07,0.975,18.0,low,normal,392.849
4672,46.02,-0.9,8.84,0.885,9.0,high,,313.298
4673,61.32,-1.2,5.35,0.423,21.0,low,priority,242.592
4674,101.91,3.6,3.05,0.36,12.0,medium,normal,465.209
4675,82.67,1.9,0.11,0.496,12.0,high,priority,244.704
4676,120.21,0.5,4.52,0.562,16.0,low,normal,310.958
4677,65.0,3.1,5.31,0.777,21.0,low,priority,396.345
4678,148.32,0.9,6.24,0.713,19.0,low,priority,432.526
4679,87.86,-0.7,4.64,0.735,,high,normal,272.077
4680,145.54,1.5,4.13,0.707,10.0,medium,priority,492.567
4681,172.06,0.5,2.94,0.854,2.0,medium,normal,334.784
4682,108.05,3.6,2.23,0.752,18.0,low,normal,339.988
4683,24.3,,7.81,0.184,11.0,high,normal,453.175
4684,350.47,-1.4,1.56,0.742,,high,normal,662.122
4685,220.3,0.4,3.17,0.503,8.0,low,normal,382.893
4686,110.97,1.2,4.05,0.87,5.0,low,priority,310.951
4687,182.27,-0.7,2.32,0.943,11.0,medium,normal,384.83
4688,146.57,-3.9,1.95,0.221,21.0,low,priority,436.687
4689,130.46,-1.8,1.83,0.848,18.0,medium,normal,308.292
4690,151.68,-3.4,5.12,0.731,9.0,high,normal,626.372
4691,94.75,-1.5,,0.91,1.0,low,normal,170.619
4692,133.62,0.5,5.14,0.698,5.0,medium,normal,353.797
4693,196.13,2.4,6.92,0.801,1.0,low,normal,585.479
4694,104.11,-2.6,,0.714,19.0,low,normal,276.797
4695,159.18,-4.3,0.97,0.934,8.0,low,normal,389.565
4696,121.4,0.8,2.6,0.705,3.0,medium,normal,265.301
4697,291.54,2.8,1.88,0.929,21.0,low,normal,538.521
4698,97.57,2.1,2.64,0.455,13.0,medium,normal,326.886
4699,96.36,-0.3,2.5,0.551,18.0,low,normal,188.977
4700,95.38,6.4,1.44,0.941,9.0,medium,normal,535.342
4701,314.84,3.2,4.82,0.308,20.0,medium,normal,790.495
4702,301.17,-0.2,4.3,0.698,7.0,low,normal,513.789
4703,173.41,0.9,9.07,0.783,16.0,high,normal,697.704
4704,283.86,-3.9,8.53,0.561,2.0,low,normal,880.45
4705,132.33,1.8,0.28,0.77,14.0,high,priority,330.961
4706,175.8,-4.3,6.09,0.698,1.0,high,normal,658.322
4707,54.65,-1.5,2.51,0.857,2.0,medium,normal,200.694
4708,49.0,0.5,4.08,0.687,13.0,medium,normal,199.621
4709,122.38,-3.9,4.08,0.423,10.0,medium,normal,506.482
4710,57.69,4.1,2.36,0.763,12.0,medium,normal,396.962
4711,109.83,-3.6,4.7,0.746,10.0,medium,normal,503.732
4712,109.91,-1.2,0.0,0.621,4.0,low,normal,157.213
4713,70.18,-1.1,,0.672,10.0,medium,normal,161.356
4714,166.6,-0.1,2.72,0.697,19.0,low,normal,271.288
4715,66.47,-1.3,1.27,0.8,3.0,low,normal,163.389
4716,114.05,-0.2,4.26,0.753,5.0,low,normal,233.642
4717,193.87,2.4,2.13,0.674,8.0,low,normal,429.429
4718,110.47,-2.6,0.6,0.724,10.0,high,normal,343.367
4719,224.07,-1.5,5.46,0.822,14.0,high,normal,684.406
4720,102.81,4.2,5.27,0.791,5.0,medium,normal,531.721
4721,124.41,2.3,4.19,0.727,7.0,low,normal,379.004
4722,167.19,-0.1,4.19,0.629,14.0,high,priority,433.993
4723,106.2,-3.3,4.49,0.357,18.0,low,priority,455.249
4724,356.03,-1.1,10.57,0.832,18.0,medium,normal,1047.829
4725,,-1.3,,0.889,13.0,medium,normal,598.839
4726,137.43,1.2,6.32,0.799,11.0,high,normal,504.228
4727,158.19,-1.8,8.68,0.52,9.0,medium,normal,645.657
4728,108.11,1.4,4.56,0.633,12.0,medium,normal,372.415
4729,66.69,1.4,1.98,,8.0,low,normal,204.528
4730,96.68,1.5,2.6,0.676,0.0,low,normal,241.371
4731,113.77,-1.3,5.55,0.735,3.0,high,normal,362.611
4732,146.68,-2.5,0.0,0.79,2.0,low,normal,284.739
4733,153.41,-1.9,9.49,0.787,13.0,medium,normal,635.029
4734,198.42,-1.1,3.87,0.698,18.0,low,normal,395.949
4735,178.08,-2.4,1.93,0.4,10.0,low,normal,418.717
4736,141.64,2.2,2.89,0.815,7.0,low,normal,345.222
4737,117.02,2.2,2.79,0.579,6.0,low,normal,330.166
4738,137.47,-2.0,2.02,0.533,9.0,,priority,434.038
4739,222.29,-0.9,0.51,0.848,1.0,low,normal,316.288
4740,158.42,0.2,0.0,0.6,19.0,low,normal,161.145
4741,253.44,-2.0,4.46,0.618,11.0,low,priority,652.546
4742,96.59,-2.3,4.49,0.605,13.0,medium,normal,359.364
4743,47.26,0.4,3.9,0.844,12.0,medium,normal,170.578
4744,191.05,,6.64,0.837,9.0,medium,normal,647.54
4745,,-0.2,4.67,0.388,9.0,medium,normal,391.157
4746,167.38,0.9,8.21,0.675,17.0,low,normal,543.784
4747,21.75,1.9,7.81,0.441,17.0,medium,normal,287.72
4748,206.37,2.8,6.0,0.39,12.0,high,normal,781.602
4749,92.83,2.0,4.86,0.877,19.0,low,normal,328.115
4750,102.22,-0.8,6.69,0.776,23.0,low,normal,327.554
4751,213.5,-4.0,2.0,0.689,9.0,high,normal,633.221
4752,48.36,-0.4,2.28,0.851,1.0,high,normal,127.813
4753,206.21,0.3,1.78,0.808,21.0,low,normal,332.048
4754,77.6,-1.2,1.33,0.812,0.0,low,normal,166.117
4755,138.18,,1.15,0.31,,medium,normal,340.613
4756,263.78,2.5,3.9,0.585,15.0,medium,normal,705.998
4757,21.93,-1.1,3.44,0.907,4.0,low,priority,115.431
4758,172.42,-2.8,4.28,0.805,20.0,medium,normal,487.121
4759,171.17,-3.2,2.34,0.868,2.0,low,priority,447.573
4760,237.07,2.3,6.8,0.844,7.0,medium,priority,769.858
4761,,-2.0,0.0,0.57,18.0,low,priority,404.9
4762,163.69,5.8,0.0,0.844,16.0,medium,normal,555.482
4763,132.27,-2.8,2.92,0.566,11.0,high,normal,460.717
4764,183.5,2.0,7.85,,3.0,low,normal,573.38
4765,,3.0,0.0,0.793,0.0,medium,normal,431.316
4766,104.36,3.1,1.17,0.822,23.0,medium,normal,296.463
4767,338.17,-0.9,8.85,0.765,20.0,low,normal,866.23
4768,242.89,-2.3,0.0,0.906,21.0,low,priority,424.834
4769,139.0,-1.2,3.12,0.427,7.0,low,priority,314.01
4770,125.33,1.1,1.64,0.817,5.0,low,normal,238.666
4771,229.43,-4.3,3.18,0.758,17.0,high,normal,734.104
4772,135.1,-1.3,1.23,0.833,15.0,high,normal,294.556
4773,56.04,-2.2,4.26,0.793,20.0,low,normal,251.128
4774,216.08,0.6,2.84,0.818,7.0,medium,normal,394.693
4775,222.86,4.8,7.08,0.628,1.0,low,normal,826.757
4776,233.51,-1.1,5.87,0.905,11.0,medium,normal,653.055
4777,58.11,1.0,0.0,0.453,6.0,medium,normal,112.182
4778,173.98,-1.1,3.75,0.962,10.0,medium,normal,447.098
4779,75.43,0.9,0.66,0.608,20.0,medium,priority,149.674
4780,247.56,-4.1,0.36,0.632,12.0,medium,normal,533.422
4781,42.07,-1.1,3.55,0.843,,medium,normal,178.009
4782,,0.1,3.76,0.746,11.0,medium,normal,308.31
4783,116.59,-0.5,1.98,0.817,5.0,low,priority,220.384
4784,65.16,1.8,0.79,0.918,5.0,medium,normal,198.294
4785,206.76,-2.1,0.0,0.852,17.0,medium,normal,401.081
4786,246.57,-2.2,2.75,0.618,9.0,medium,normal,572.13
4787,116.75,1.5,0.62,0.733,15.0,medium,priority,306.598
4788,94.8,0.7,1.86,0.924,15.0,medium,normal,221.714
4789,240.24,-2.9,0.0,0.942,0.0,medium,normal,437.553
4790,105.13,1.2,1.24,0.525,16.0,medium,priority,246.017
4791,87.77,3.2,5.48,0.841,10.0,medium,priority,533.398
4792,81.84,-0.9,3.31,0.681,2.0,low,normal,192.239
4793,78.78,1.5,4.33,0.747,17.0,,priority,340.917
4794,162.37,-1.6,0.0,0.691,1.0,low,,248.018
4795,183.55,1.9,4.95,0.807,16.0,medium,normal,548.947
4796,147.12,-1.8,5.33,0.587,21.0,low,normal,449.47
4797,140.72,,6.52,0.506,23.0,medium,normal,425.008
4798,56.64,-1.9,0.27,0.844,4.0,medium,normal,182.065
4799,153.24,-0.0,2.76,0.665,11.0,high,normal,334.765
4800,227.85,3.0,0.88,0.456,12.0,low,normal,516.271
4801,178.79,1.6,5.27,0.882,5.0,low,normal,469.278
4802,334.42,1.9,2.25,0.448,1.0,low,normal,545.222
4803,283.47,1.0,4.93,0.815,5.0,medium,,626.85
4804,67.62,-0.5,0.0,0.793,1.0,low,normal,109.357
4805,127.2,1.0,6.09,0.811,15.0,medium,normal,421.944
4806,128.95,-0.9,4.4,0.384,0.0,medium,normal,318.767
4807,112.48,-1.9,5.67,0.926,14.0,high,normal,460.462
4808,249.75,,1.17,0.451,9.0,low,normal,580.909
4809,219.45,2.9,1.22,0.801,14.0,high,normal,542.181
4810,172.2,1.1,0.0,0.415,4.0,low,normal,241.886
4811,220.98,0.6,2.4,0.603,12.0,medium,normal,429.107
4812,,-3.7,9.94,0.961,8.0,,normal,538.624
4813,102.38,-0.4,6.46,0.798,0.0,low,normal,312.119
4814,116.67,-1.0,3.04,0.524,2.0,low,normal,283.382
4815,183.42,0.4,2.54,0.861,12.0,medium,normal,370.887
4816,89.97,2.5,6.64,0.617,21.0,low,normal,381.009
4817,184.04,2.4,0.0,0.749,9.0,medium,normal,376.18
4818,170.37,-0.1,3.94,0.388,9.0,medium,normal,385.091
4819,111.32,-0.4,3.63,0.891,,medium,priority,274.606
4820,148.71,-0.8,0.27,0.91,19.0,low,normal,204.672
4821,130.6,-2.7,7.4,0.82,15.0,high,normal,602.7
4822,358.82,-1.6,0.0,0.767,8.0,low,normal,421.068
4823,215.27,-0.3,2.91,0.846,4.0,medium,normal,404.114
4824,240.67,-2.8,5.57,0.86,0.0,low,priority,639.506
4825,183.33,-0.5,3.57,0.73,17.0,low,normal,366.89
4826,114.03,-3.6,4.97,0.497,0.0,low,normal,436.066
4827,120.8,2.9,2.31,0.614,0.0,high,normal,391.713
4828,227.68,-0.5,5.0,0.591,16.0,high,normal,580.206
4829,54.32,2.6,2.75,0.739,19.0,low,normal,236.093
4830,174.47,-1.6,5.7,0.897,18.0,low,normal,446.651
4831,277.43,-2.4,4.74,,10.0,medium,normal,740.011
4832,191.71,2.0,6.27,0.728,11.0,medium,,619.645
4833,209.51,-2.6,3.93,0.389,22.0,medium,normal,509.307
4834,219.01,-0.9,3.82,0.737,0.0,medium,normal,432.449
4835,119.8,0.8,2.93,0.524,3.0,high,normal,293.712
4836,201.8,-2.5,3.13,0.608,18.0,low,normal,450.32
4837,92.96,1.1,5.74,0.394,21.0,medium,normal,327.214
4838,310.18,-3.0,3.05,0.569,4.0,medium,normal,687.335
4839,245.48,0.8,3.34,0.831,11.0,high,priority,637.713
4840,138.53,1.3,3.56,0.452,8.0,medium,priority,354.866
4841,147.01,-2.2,5.71,0.968,19.0,low,normal,431.133
4842,288.36,1.7,0.0,0.747,2.0,medium,priority,492.937
4843,151.45,1.7,1.31,0.532,11.0,medium,normal,357.252
4844,95.5,-4.2,5.03,0.916,0.0,low,normal,459.867
4845,76.38,-0.2,4.91,0.412,15.0,medium,normal,242.458
4846,101.38,-4.2,5.08,0.702,0.0,low,priority,464.645
4847,285.11,1.6,0.0,0.738,0.0,low,normal,401.094
4848,170.33,0.9,4.44,0.511,12.0,high,normal,491.721
4849,223.0,-2.2,10.4,0.479,6.0,low,normal,735.301
4850,87.48,0.3,6.02,0.477,19.0,low,normal,230.086
4851,53.91,0.3,11.06,0.68,8.0,low,normal,274.927
4852,316.91,0.8,6.32,0.534,5.0,medium,normal,705.23
4853,94.21,2.9,4.67,0.859,13.0,medium,normal,453.581
4854,81.8,-1.8,2.2,0.675,6.0,high,priority,269.977
4855,123.7,1.5,0.0,0.685,0.0,low,normal,195.222
4856,106.91,4.1,3.69,0.67,7.0,medium,normal,463.232
4857,56.32,-3.4,3.68,0.787,5.0,low,normal,292.107
4858,195.71,1.8,0.27,0.544,5.0,low,normal,287.873
4859,144.4,-1.7,5.54,0.266,1.0,low,normal,411.146
4860,191.95,2.6,2.93,0.767,3.0,low,normal,434.778
4861,103.44,3.1,2.42,0.804,0.0,low,normal,335.81
4862,237.5,2.2,3.34,0.209,1.0,low,normal,546.746
4863,212.56,0.7,2.7,0.597,0.0,low,normal,356.447
4864,294.38,4.0,0.0,,20.0,medium,normal,518.133
4865,117.53,-3.1,5.54,0.29,15.0,high,normal,536.967
4866,138.5,3.2,3.45,0.596,12.0,medium,normal,507.953
4867,94.51,3.7,9.36,0.77,15.0,high,priority,823.924
4868,268.51,1.6,6.09,0.734,10.0,medium,normal,768.874
4869,75.78,-0.8,1.59,0.571,21.0,low,normal,151.812
4870,187.2,-3.0,0.73,0.932,4.0,high,normal,391.263
4871,165.22,-3.3,2.34,0.701,9.0,low,normal,475.955
4872,158.98,-0.9,9.98,0.866,16.0,medium,normal,630.549
4873,115.18,-2.4,1.31,0.817,16.0,medium,normal,342.715
4874,180.57,0.5,0.0,0.833,22.0,medium,,244.2
4875,133.28,0.1,0.0,0.265,6.0,medium,normal,172.692
4876,194.27,-2.1,2.93,0.932,13.0,medium,priority,535.428
4877,77.88,-1.0,3.27,0.669,14.0,medium,priority,254.848
4878,123.76,-2.2,4.45,0.894,21.0,low,normal,347.215
4879,138.98,0.1,1.8,0.809,4.0,medium,normal,222.637
4880,106.57,2.9,4.83,0.606,11.0,medium,normal,459.087
4881,347.41,1.1,1.97,0.676,3.0,medium,normal,556.191
4882,189.46,0.3,6.42,0.631,7.0,medium,normal,460.651
4883,278.34,-4.1,4.83,0.688,1.0,low,normal,695.039
4884,180.12,-1.9,3.31,0.317,22.0,medium,normal,430.613
4885,165.32,1.4,0.0,0.628,1.0,medium,priority,268.373
4886,250.56,3.0,0.0,0.663,21.0,medium,normal,451.756
4887,145.66,0.0,8.02,0.388,2.0,medium,normal,407.807
4888,179.03,-4.1,9.26,0.411,1.0,low,normal,690.922
4889,67.01,-1.9,0.0,0.58,5.0,medium,normal,162.114
4890,183.21,-3.4,5.14,0.529,19.0,low,normal,556.206
4891,42.1,-0.5,6.84,0.903,12.0,medium,normal,250.83
4892,95.53,-0.9,1.21,0.574,0.0,low,normal,187.622
4893,174.92,-1.2,5.66,0.602,18.0,low,normal,450.884
4894,113.87,-0.3,2.27,0.655,12.0,high,normal,260.915
4895,64.92,3.5,4.09,0.768,8.0,low,normal,339.964
4896,135.12,0.3,2.1,0.735,22.0,low,normal,217.441
4897,205.77,0.1,6.51,0.551,3.0,low,normal,480.436
4898,45.43,-1.7,5.01,0.762,18.0,medium,normal,206.157
4899,,-0.8,6.17,0.691,7.0,medium,normal,322.416
4900,250.99,1.3,9.24,0.468,5.0,low,normal,718.878
4901,127.42,-5.6,9.95,0.836,,medium,normal,734.997
4902,72.03,1.7,8.42,0.914,21.0,medium,normal,395.137
4903,177.08,1.8,2.91,0.578,4.0,low,normal,388.467
4904,94.66,3.3,0.0,0.754,10.0,medium,normal,282.877
4905,122.51,-0.3,9.57,0.741,8.0,medium,normal,425.689
4906,68.09,-2.2,0.0,0.641,15.0,medium,normal,202.227
4907,229.38,-1.6,6.9,0.959,18.0,low,normal,601.051
4908,169.47,1.5,6.58,0.818,12.0,medium,priority,660.448
4909,108.64,1.3,0.0,0.877,9.0,medium,normal,213.729
4910,172.13,-1.8,1.15,0.531,10.0,medium,normal,369.04
4911,318.68,-1.0,1.63,0.419,8.0,medium,normal,528.51
4912,74.69,2.7,0.0,0.892,2.0,low,normal,182.003
4913,148.49,3.5,,0.436,14.0,medium,normal,449.202
4914,52.91,1.3,2.01,0.832,14.0,medium,normal,196.292
4915,158.97,1.4,1.84,0.814,18.0,medium,normal,340.514
4916,118.34,0.3,1.16,0.544,3.0,low,normal,172.645
4917,136.79,-3.2,2.29,0.749,0.0,low,normal,327.584
4918,193.07,-2.4,0.83,0.747,12.0,high,normal,459.838
4919,151.75,2.7,1.22,0.707,23.0,medium,normal,345.566
4920,186.12,-2.0,0.34,0.968,8.0,low,normal,299.092
4921,22.68,1.1,7.22,0.443,16.0,medium,normal,184.943
4922,79.88,1.1,3.41,0.696,20.0,medium,normal,262.707
4923,61.13,1.1,8.45,0.704,21.0,low,normal,308.618
4924,123.21,-2.0,4.83,0.931,11.0,high,normal,468.198
4925,257.52,0.3,1.31,0.66,13.0,medium,priority,469.31
4926,101.02,-0.2,2.81,0.903,6.0,high,normal,228.062
4927,196.45,-2.3,4.75,0.313,23.0,low,priority,531.558
4928,112.3,2.7,6.09,0.65,0.0,low,priority,504.504
4929,216.07,0.5,0.0,0.256,17.0,medium,priority,333.769
4930,204.81,2.0,6.49,0.765,20.0,medium,priority,660.776
4931,108.9,1.9,0.0,0.636,7.0,low,normal,207.975
4932,91.33,-1.8,2.08,0.952,8.0,low,normal,243.516
4933,240.32,2.9,0.0,0.554,10.0,medium,normal,458.736
4934,123.75,-0.8,1.02,0.469,19.0,high,normal,241.744
4935,93.43,-2.6,1.84,0.339,14.0,low,normal,268.727
4936,132.26,4.1,7.18,0.903,10.0,medium,priority,805.045
4937,137.71,-2.6,3.57,0.53,15.0,high,normal,452.613
4938,96.82,-3.5,5.48,0.755,16.0,high,normal,475.268
4939,133.43,4.5,1.72,0.68,21.0,low,normal,397.345
4940,100.15,-0.4,0.0,0.953,8.0,low,normal,128.909
4941,122.03,-3.7,2.43,0.892,22.0,low,normal,384.239
4942,89.07,-0.4,2.49,0.335,3.0,low,,178.298
4943,160.45,-4.9,1.71,0.954,3.0,medium,,469.558
4944,45.7,5.4,0.0,0.818,19.0,medium,normal,300.82
4945,154.33,-2.3,7.76,0.771,10.0,medium,normal,593.399
4946,87.37,0.6,1.33,0.82,7.0,low,normal,162.477
4947,82.04,4.6,5.43,0.55,,low,normal,484.941
4948,127.78,4.3,3.42,0.923,6.0,medium,priority,588.385
4949,107.96,-0.9,6.09,0.811,17.0,low,normal,349.708
4950,172.33,-4.9,4.34,0.611,9.0,medium,normal,661.61
4951,171.71,-4.8,7.51,0.418,15.0,low,normal,772.362
4952,130.37,3.4,1.13,0.786,19.0,medium,normal,361.904
4953,241.1,1.7,1.37,0.714,22.0,medium,normal,436.28
4954,23.79,-0.2,3.16,0.631,15.0,low,normal,91.822
4955,218.57,2.8,9.27,0.83,1.0,medium,priority,876.239
4956,74.64,-2.1,6.18,0.367,17.0,medium,priority,390.26
4957,119.97,-3.5,1.4,0.691,15.0,medium,priority,424.464
4958,102.94,4.6,8.22,0.766,21.0,low,normal,628.686
4959,94.76,1.3,3.24,0.404,6.0,medium,priority,311.199
4960,31.72,3.9,5.96,0.655,17.0,medium,normal,386.996
4961,222.02,-1.2,0.0,0.632,19.0,low,normal,299.633
4962,94.03,-1.6,5.14,0.85,9.0,medium,normal,368.63
4963,211.28,0.8,4.9,0.3,19.0,low,normal,430.925
4964,112.86,-5.1,2.67,0.531,1.0,medium,priority,498.609
4965,160.2,-3.1,3.01,0.393,2.0,medium,normal,445.523
4966,330.04,0.6,5.18,0.882,10.0,low,normal,734.592
4967,187.5,0.6,3.61,0.791,1.0,low,normal,354.916
4968,237.58,0.1,0.24,0.904,19.0,medium,normal,305.54
4969,370.59,-2.4,6.3,0.524,6.0,low,normal,844.303
4970,128.58,0.2,0.0,0.287,9.0,medium,normal,180.521
4971,208.08,0.4,1.3,0.678,9.0,medium,normal,348.743
4972,74.67,-4.2,3.56,0.366,9.0,medium,normal,421.666
4973,233.32,-2.7,9.06,0.75,4.0,high,normal,826.129
4974,202.34,2.8,3.04,0.706,,medium,normal,484.004
4975,111.32,0.7,0.95,0.625,8.0,medium,normal,181.553
4976,106.15,-0.7,6.52,0.436,20.0,high,normal,377.357
